AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Afrimoney,Retailer Agent,,,Mambureh Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88972999,-13.15499,8.42733,
Mobile Money,Afrimoney,Retailer Agent,,,Jui Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77322771,-13.15485,8.4282,
Mobile Money,Afrimoney,Retailer Agent,,,01 Ivan Drive Old Road Allentown,Allentown,EAST III,WESTERN,WESTERN URBAN,,,,30671949,-13.15411,8.41556,
Mobile Money,Afrimoney,Retailer Agent,,,78 Fenkray Street,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88924043,-13.15373,8.43049,
Mobile Money,Afrimoney,Retailer Agent,,,"Upper Allentown, Temne Town",Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88366349,-13.15368,8.40805,
Mobile Money,Afrimoney,Retailer Agent,,,Ojuku Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33004055,-13.15367,8.42252,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,30655435,-13.1536,8.41575,
Mobile Money,Afrimoney,Retailer Agent,,,30 Fenkray Street,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77895359,-13.15287,8.43033,
Mobile Money,Afrimoney,Retailer Agent,,,"Allentown , Fannah Street",Freetown,EAST III,WESTERN,WESTERN URBAN,,,,30655435,-13.15239,8.41741,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80296815,-13.15223,8.41643,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80296815,-13.15215,8.41655,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Market,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33916521,-13.15209,8.41671,
Mobile Money,Afrimoney,Retailer Agent,,,692 Bai Buteh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,30073693,-13.15208,8.41675,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80094394,-13.15208,8.41646,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80095095,-13.15186,8.41656,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88245179,-13.15181,8.41654,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77446341,-13.15179,8.41634,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77446341,-13.15169,8.41627,
Mobile Money,Afrimoney,Retailer Agent,,,433 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88245179,-13.15154,8.4162,
Mobile Money,Afrimoney,Retailer Agent,,,6 Rogers Street Allentown,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77944842,-13.15151,8.41261,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,30375364,-13.14935,8.41369,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Rogers Street,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77944842,-13.149,8.41169,
Mobile Money,Afrimoney,Retailer Agent,,,1 Kanneh Street,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80004876,-13.14692,8.41351,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77817382,-13.14678,8.41312,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77406398,-13.14674,8.41271,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33227377,-13.14665,8.41304,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33227377,-13.14665,8.41301,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77406398,-13.14664,8.41277,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Koisk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77945493,-13.14657,8.41294,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Kiors,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77945493,-13.14657,8.41291,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77945493,-13.14651,8.4129,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33227377,-13.14646,8.413,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88817502,-13.14634,8.41347,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk,Freetown East,EAST III,WESTERN,WESTERN URBAN,,,,80004876,-13.14482,8.41079,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Mayeni,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88778651,-13.14451,8.41217,
Mobile Money,Afrimoney,Retailer Agent,,,Baboo College Furniture,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88371376,-13.14448,8.40731,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Kiosk Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33221321,-13.1443,8.41017,
Mobile Money,Afrimoney,Retailer Agent,,,Nayemi Allentown,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,99637040,-13.1441,8.40291,
Mobile Money,Afrimoney,Retailer Agent,,,Allen Town Kiosk,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,90379145,-13.14403,8.41232,
Mobile Money,Afrimoney,Retailer Agent,,,594 Bai Bureh Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88865415,-13.14316,8.40456,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Mayemi 61 Station Road,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,90379130,-13.14311,8.40778,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Wanpole,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,88865415,-13.14303,8.40435,
Mobile Money,Afrimoney,Retailer Agent,,,594 Bai Bureh Road Allentown,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77415144,-13.14302,8.40465,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Furniture Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80261932,-13.14267,8.40786,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Furniture,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80261932,-13.14263,8.4077,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Furniture Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80306874,-13.14243,8.40769,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Furniture Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,80306874,-13.14242,8.40774,
Mobile Money,Afrimoney,Retailer Agent,,,Allentown Furniture,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,33376673,-13.14229,8.40792,
Mobile Money,Afrimoney,Retailer Agent,,,Furniture Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77963491,-13.14199,8.40748,
Mobile Money,Afrimoney,Retailer Agent,,,Furniture Junction,Freetown,EAST III,WESTERN,WESTERN URBAN,,,,77963491,-13.14199,8.4076,
Mobile Money,Afrimoney,Retailer Agent,,,Moyamba Rd,Moyamba,FAKUNYA,SOUTHERN,MOYAMBA,,,,77275290,-12.21727,8.32457,
Mobile Money,Afrimoney,Retailer Agent,,,Moyamba Road,Moyamba,FAKUNYA,SOUTHERN,MOYAMBA,,,,77648426,-12.21651,8.3249,
Mobile Money,Afrimoney,Retailer Agent,,,Free Town Highway,Moyamba,FAKUNYA,SOUTHERN,MOYAMBA,,,,33854546,-12.21538,8.32606,
Mobile Money,Afrimoney,Retailer Agent,,,Freetown Rd,Moyamba,FAKUNYA,SOUTHERN,MOYAMBA,,,,33854546,-12.21535,8.32608,
Mobile Money,Afrimoney,Retailer Agent,,,Motor Lorry Park,Moyamba Junction,FAKUNYA,SOUTHERN,MOYAMBA,,,,88994304,-12.21535,8.32604,
Mobile Money,Afrimoney,Retailer Agent,,,Moyamba Junction,Moyamba,FAKUNYA,SOUTHERN,MOYAMBA,,,,88994304,-12.21534,8.32601,
Mobile Money,Afrimoney,Retailer Agent,,,1 Suako Village,Pujenhun,GALLINESS,SOUTHERN,PUJEHUN,,,,30196343,-11.56563,7.28303,
Mobile Money,Afrimoney,Retailer Agent,,,Area 2 Ghandohun,Ghandohun,GBANE,EASTERN,KONO,,,,77851029,-10.86587,8.43344,
Mobile Money,Afrimoney,Retailer Agent,,,74 Care Junction,Makeni,GBANTI,NORTHERN,BOMBALI,,,,33735412,-12.06327,8.8918,
Mobile Money,Afrimoney,Retailer Agent,,,66 Freetown Highway,Makeni,GBANTI,NORTHERN,BOMBALI,,,,77395955,-12.06255,8.89199,
Mobile Money,Afrimoney,Retailer Agent,,,21 Kay Street,Makeni,GBANTI,NORTHERN,BOMBALI,,,,88117966,-12.06088,8.89201,
Mobile Money,Afrimoney,Retailer Agent,,,41 Freetown Highway,Makeni,GBANTI,NORTHERN,BOMBALI,,,,88117966,-12.06088,8.89191,
Mobile Money,Afrimoney,Retailer Agent,,,Stocco Junction,Makeni,GBANTI,NORTHERN,BOMBALI,,,,88883646,-12.05935,8.8914,
Mobile Money,Afrimoney,Retailer Agent,,,Sylvanus Street Makeni,Makeni,GBANTI,NORTHERN,BOMBALI,,,,88276039,-12.03272,8.90667,
Mobile Money,Afrimoney,Retailer Agent,,,15 Mateh Road,Yardu Gbense,GBENSE,EASTERN,KONO,,,,30053649,-10.98054,8.67407,
Mobile Money,Afrimoney,Retailer Agent,,,93 Yardu Road,Water Works Community,GBENSE,EASTERN,KONO,,,,99641680,-10.97612,8.66682,
Mobile Money,Afrimoney,Retailer Agent,,,Rogberay,Kambia,GBINLE,NORTH WESTERN,KAMBIA,,,,33654386,-12.93282,9.12063,
Mobile Money,Afrimoney,Retailer Agent,,,Main Junction,Nyaigouhun Gate Way,GBO,SOUTHERN,BO,,,,33000208,-11.84689,8.09854,
Mobile Money,Afrimoney,Retailer Agent,,,Yagoi,Yagoi,IMPERRI,SOUTHERN,BONTHE,,,,80041855,-12.33739,7.57209,
Mobile Money,Afrimoney,Retailer Agent,,,Yagoi Valliage,Yagoi,IMPERRI,SOUTHERN,BONTHE,,,,80180455,-12.33711,7.57267,
Mobile Money,Afrimoney,Retailer Agent,,,Yagoi Valliage,Yagoi Valliage,IMPERRI,SOUTHERN,BONTHE,,,,80180452,-12.33685,7.57224,
Mobile Money,Afrimoney,Retailer Agent,,,10 Main Motto Road,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,33462674,-12.30895,7.78937,
Mobile Money,Afrimoney,Retailer Agent,,,Centre,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,80168331,-12.30752,7.76149,
Mobile Money,Afrimoney,Retailer Agent,,,58 Macmagavee St,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,80168331,-12.3075,7.76148,
Mobile Money,Afrimoney,Retailer Agent,,,"43 Mobimbi Road, Rutile",Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,80940117,-12.30746,7.76149,
Mobile Money,Afrimoney,Retailer Agent,,,Pack,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,88478718,-12.3074,7.76155,
Mobile Money,Afrimoney,Retailer Agent,,,Pack,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,88476718,-12.30734,7.76156,
Mobile Money,Afrimoney,Retailer Agent,,,58 Max Magavie Street,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,88476718,-12.30733,7.76156,
Mobile Money,Afrimoney,Retailer Agent,,,Centre,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,33248272,-12.30729,7.76157,
Mobile Money,Afrimoney,Retailer Agent,,,Main Junction Mogbwemo,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,33248272,-12.30728,7.76161,
Mobile Money,Afrimoney,Retailer Agent,,,Maxmagive Road,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,30250794,-12.30711,7.76174,
Mobile Money,Afrimoney,Retailer Agent,,,Centre Town,Mogbwemo,IMPERRI,SOUTHERN,BONTHE,,,,30250794,-12.30709,7.76171,
Mobile Money,Afrimoney,Retailer Agent,,,Mogbwemo Town,Mogbawemo,IMPERRI,SOUTHERN,BONTHE,,,,30250794,-12.30705,7.76174,
Mobile Money,Afrimoney,Retailer Agent,,,Mogbewmo,Mogbewmo,IMPERRI,SOUTHERN,BONTHE,,,,90351175,-12.29897,7.75441,
Mobile Money,Afrimoney,Retailer Agent,,,Mogbewmo,Mogbewmo,IMPERRI,SOUTHERN,BONTHE,,,,90351163,-12.29897,7.75441,
Mobile Money,Afrimoney,Retailer Agent,,,No 105 May Motto Road,Moliba Town,IMPERRI,SOUTHERN,BONTHE,,,,33842407,-12.29823,7.79523,
Mobile Money,Afrimoney,Retailer Agent,,,105 Main Motor Rd,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,33842407,-12.29804,7.79526,
Mobile Money,Afrimoney,Retailer Agent,,,1 Mokorlay Street,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,77585098,-12.29804,7.79501,
Mobile Money,Afrimoney,Retailer Agent,,,4 NP Drive,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,33265990,-12.298,7.79533,
Mobile Money,Afrimoney,Retailer Agent,,,1 Mokorlay St,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,77585018,-12.298,7.7951,
Mobile Money,Afrimoney,Retailer Agent,,,1 Mocolie Street,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,77585098,-12.29795,7.79506,
Mobile Money,Afrimoney,Retailer Agent,,,No 73 May Motto Road,Moliba Town,IMPERRI,SOUTHERN,BONTHE,,,,88689961,-12.29777,7.79164,
Mobile Money,Afrimoney,Retailer Agent,,,73 Main Motor Rd,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,88689961,-12.29769,7.79162,
Mobile Money,Afrimoney,Retailer Agent,,,73 Main Motto Road,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,88689961,-12.29754,7.78861,
Mobile Money,Afrimoney,Retailer Agent,,,Kalonga Park,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,77963982,-12.29753,7.79117,
Mobile Money,Afrimoney,Retailer Agent,,,Kalong A Park,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,88066096,-12.29751,7.7912,
Mobile Money,Afrimoney,Retailer Agent,,,No 1 Daniel Moriba Town,Moliba Town,IMPERRI,SOUTHERN,BONTHE,,,,88066096,-12.29751,7.79128,
Mobile Money,Afrimoney,Retailer Agent,,,No 10 May Motto Road,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,33462674,-12.29747,7.7912,
Mobile Money,Afrimoney,Retailer Agent,,,19 Main Motor Road,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,88740159,-12.2974,7.78622,
Mobile Money,Afrimoney,Retailer Agent,,,Rutile Market Junction,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,33462674,-12.29739,7.78747,
Mobile Money,Afrimoney,Retailer Agent,,,10 Main Motor Rd,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,33462674,-12.29737,7.78731,
Mobile Money,Afrimoney,Retailer Agent,,,19A Main Motor Rd,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,88740159,-12.29732,7.78619,
Mobile Money,Afrimoney,Retailer Agent,,,19A Main Motor Rd,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,88740159,-12.29729,7.78631,
Mobile Money,Afrimoney,Retailer Agent,,,Makit Junction,Rutile,IMPERRI,SOUTHERN,BONTHE,,,,99990010,-12.29728,7.78746,
Mobile Money,Afrimoney,Retailer Agent,,,13 Main Motto Road,Moriba Town,IMPERRI,SOUTHERN,BONTHE,,,,99890183,-12.29727,7.78769,
Mobile Money,Afrimoney,Retailer Agent,,,Mokabba Village,Mokabba,IMPERRI,SOUTHERN,BONTHE,,,,99279294,-12.27724,7.66412,
Mobile Money,Afrimoney,Retailer Agent,,,Moikabba Town,Moikabba Town,IMPERRI,SOUTHERN,BONTHE,,,,99279294,-12.27714,7.66409,
Mobile Money,Afrimoney,Retailer Agent,,,Mokaba,Mokaba,IMPERRI,SOUTHERN,BONTHE,,,,77929220,-12.27707,7.66461,
Mobile Money,Afrimoney,Retailer Agent,,,Sumbuya Road,Koribondo Town,JAIAMA,SOUTHERN,BO,,,,80492386,-11.69303,7.70968,
Mobile Money,Afrimoney,Retailer Agent,,,Nyiama Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,99376722,-10.8432,7.9916,
Mobile Money,Afrimoney,Retailer Agent,,,Central Park,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,33012777,-10.84304,7.9918,
Mobile Money,Afrimoney,Retailer Agent,,,1 Nyaima Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,77929018,-10.84228,7.99181,
Mobile Money,Afrimoney,Retailer Agent,,,Yenyema Road,Daru,JAWIE,EASTERN,KAILAHUN,,,,90339191,-10.84219,7.98884,
Mobile Money,Afrimoney,Retailer Agent,,,01 Benduma Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,80997958,-10.84217,7.99248,
Mobile Money,Afrimoney,Retailer Agent,,,Yenyama Road,Daru,JAWIE,EASTERN,KAILAHUN,,,,30582616,-10.84213,7.98914,
Mobile Money,Afrimoney,Retailer Agent,,,Center One(1) Daru,Daru,JAWIE,EASTERN,KAILAHUN,,,,77929018,-10.84204,7.99226,
Mobile Money,Afrimoney,Retailer Agent,,,34 Nyeama Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,88829056,-10.84163,7.98893,
Mobile Money,Afrimoney,Retailer Agent,,,13 Nyeama Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,77958257,-10.84083,7.99443,
Mobile Money,Afrimoney,Retailer Agent,,,New London Daru,Daru,JAWIE,EASTERN,KAILAHUN,,,,77956779,-10.84062,7.99432,
Mobile Money,Afrimoney,Retailer Agent,,,34 Nyeama Road,Kailahun,JAWIE,EASTERN,KAILAHUN,,,,90339191,-10.84051,7.99187,
Mobile Money,Afrimoney,Retailer Agent,,,2 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,80184480,-12.18045,7.61133,
Mobile Money,Afrimoney,Retailer Agent,,,10 Wai Street,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33772534,-12.18001,7.61079,
Mobile Money,Afrimoney,Retailer Agent,,,Obama,Mattru,JONG,SOUTHERN,BONTHE,,,,99871727,-12.17989,7.61114,
Mobile Money,Afrimoney,Retailer Agent,,,30 Mission Road,Matteu Jong,JONG,SOUTHERN,BONTHE,,,,33516443,-12.1798,7.61035,
Mobile Money,Afrimoney,Retailer Agent,,,1 Tucker Street,1 Tucker Street,JONG,SOUTHERN,BONTHE,,,,90257576,-12.17979,7.60577,
Mobile Money,Afrimoney,Retailer Agent,,,Mission Rd,,JONG,SOUTHERN,BONTHE,,,,33516443,-12.17976,7.61038,
Mobile Money,Afrimoney,Retailer Agent,,,2 Bo Road,Mattru,JONG,SOUTHERN,BONTHE,,,,77405656,-12.17976,7.60539,
Mobile Money,Afrimoney,Retailer Agent,,,1 Bo Road,,JONG,SOUTHERN,BONTHE,,,,77405656,-12.17975,7.6054,
Mobile Money,Afrimoney,Retailer Agent,,,Obama Section,Mattru,JONG,SOUTHERN,BONTHE,,,,77811950,-12.17974,7.60537,
Mobile Money,Afrimoney,Retailer Agent,,,1 Tucker Street,,JONG,SOUTHERN,BONTHE,,,,88294032,-12.17971,7.60515,
Mobile Money,Afrimoney,Retailer Agent,,,4 Tucker Street,,JONG,SOUTHERN,BONTHE,,,,99954567,-12.17963,7.60618,
Mobile Money,Afrimoney,Retailer Agent,,,5 Tucker Street,Mattru,JONG,SOUTHERN,BONTHE,,,,99954567,-12.17963,7.60614,
Mobile Money,Afrimoney,Retailer Agent,,,5 Tucker Street,Mattru,JONG,SOUTHERN,BONTHE,,,,99954567,-12.17961,7.60613,
Mobile Money,Afrimoney,Retailer Agent,,,2 Tucker St,Mattru,JONG,SOUTHERN,BONTHE,,,,88294032,-12.17957,7.60572,
Mobile Money,Afrimoney,Retailer Agent,,,27 Mowagor Rd,Mattru,JONG,SOUTHERN,BONTHE,,,,88377846,-12.17933,7.60569,
Mobile Money,Afrimoney,Retailer Agent,,,Bayebfr,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,99903425,-12.17932,7.60567,
Mobile Money,Afrimoney,Retailer Agent,,,37 Mission,37 Mission Road,JONG,SOUTHERN,BONTHE,,,,77314978,-12.17924,7.60659,
Mobile Money,Afrimoney,Retailer Agent,,,17 Wai Street,Mattru,JONG,SOUTHERN,BONTHE,,,,88378939,-12.17924,7.60573,
Mobile Money,Afrimoney,Retailer Agent,,,24 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,77314978,-12.17885,7.60567,
Mobile Money,Afrimoney,Retailer Agent,,,14 Ashon Street,Mattru,JONG,SOUTHERN,BONTHE,,,,88252782,-12.1788,7.60571,
Mobile Money,Afrimoney,Retailer Agent,,,10 Wai Street,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33772564,-12.17865,7.60559,
Mobile Money,Afrimoney,Retailer Agent,,,2 Tucker Street,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33997079,-12.17838,7.60581,
Mobile Money,Afrimoney,Retailer Agent,,,28 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33997079,-12.17831,7.6058,
Mobile Money,Afrimoney,Retailer Agent,,,34 Bo Road,,JONG,SOUTHERN,BONTHE,,,,99430204,-12.17772,7.60581,
Mobile Money,Afrimoney,Retailer Agent,,,Dodo,Dodo,JONG,SOUTHERN,BONTHE,,,,30822595,-12.17754,7.60606,
Mobile Money,Afrimoney,Retailer Agent,,,40 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33042900,-12.17735,7.60575,
Mobile Money,Afrimoney,Retailer Agent,,,7 Mowagor Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33933404,-12.17552,7.60427,
Mobile Money,Afrimoney,Retailer Agent,,,111 Bo Rd,Mattru,JONG,SOUTHERN,BONTHE,,,,99436206,-12.17548,7.60569,
Mobile Money,Afrimoney,Retailer Agent,,,112 Bo Road,Mattru,JONG,SOUTHERN,BONTHE,,,,80631843,-12.17545,7.60572,
Mobile Money,Afrimoney,Retailer Agent,,,42 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,99436206,-12.17543,7.60584,
Mobile Money,Afrimoney,Retailer Agent,,,94 Bo Road,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,99965362,-12.16972,7.60491,
Mobile Money,Afrimoney,Retailer Agent,,,10 Ngaluhun,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33685741,-12.16721,7.60277,
Mobile Money,Afrimoney,Retailer Agent,,,Boys London,Mattru Jong,JONG,SOUTHERN,BONTHE,,,,33685741,-12.16721,7.60276,
Mobile Money,Afrimoney,Retailer Agent,,,Ngolahun Selection,Goba Town,JONG,SOUTHERN,BONTHE,,,,33685741,-12.16244,7.60034,
Mobile Money,Afrimoney,Retailer Agent,,,Luwai,Luwai Jong,JONG,SOUTHERN,BONTHE,,,,33395296,-12.14287,7.61363,
Mobile Money,Afrimoney,Retailer Agent,,,"73B King Dalamodu Road, Lungi Town",Lungi Town,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,80896269,-13.22697,8.63942,
Mobile Money,Afrimoney,Retailer Agent,,,29 Almamy Amara Road,Madina,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,80893609,-13.22425,8.64312,
Mobile Money,Afrimoney,Retailer Agent,,,"2 Benkeh Road, Tintafor",Tintafor,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,33489190,-13.21711,8.62837,
Mobile Money,Afrimoney,Retailer Agent,,,"63 Old Portloko Road, Tintafor",Tintafor,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,33364292,-13.2169,8.62835,
Mobile Money,Afrimoney,Retailer Agent,,,"12 Airport Ferry Road, Tintafor",Tintafor,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,30861760,-13.21438,8.62392,
Mobile Money,Afrimoney,Retailer Agent,,,83 Old Portloko Road,Suctar,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,8894188,-13.20768,8.62516,
Mobile Money,Afrimoney,Retailer Agent,,,"83 Old Portloko Road, Tintafor",Tintafor,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,88945188,-13.20756,8.62516,
Mobile Money,Afrimoney,Retailer Agent,,,"10 Huspal Road, Suctar",Suctar,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,77887591,-13.2057,8.62734,
Mobile Money,Afrimoney,Retailer Agent,,,"Jamboria, Suctar",Suctar,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,77463771,-13.20445,8.6285,
Mobile Money,Afrimoney,Retailer Agent,,,Tulun Amina,Amina,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,30702489,-13.20182,8.61346,
Mobile Money,Afrimoney,Retailer Agent,,,"49 Spur Road, Lungi Tong",,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,88384725,-13.20112,8.61537,
Mobile Money,Afrimoney,Retailer Agent,,,65 Od Portloko Road,Tintafor,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,88322199,-13.20107,8.6155,
Mobile Money,Afrimoney,Retailer Agent,,,46 Amina Tulun,Kasongha,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,30423439,-13.20103,8.61494,
Mobile Money,Afrimoney,Retailer Agent,,,Bumbeh,Rotifunk,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,30329392,-13.20103,8.6153,
Mobile Money,Afrimoney,Retailer Agent,,,"20 Swarray Deen Street, Rotifunk",Rotifunk,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,88334099,-13.20094,8.61518,
Mobile Money,Afrimoney,Retailer Agent,,,10 King Dalamodu Road,Lungi Benkeh,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,77592565,-13.20094,8.61518,
Mobile Money,Afrimoney,Retailer Agent,,,Bumbeh,Rotifunk,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,88323383,-13.20094,8.61518,
Mobile Money,Afrimoney,Retailer Agent,,,"1 Yamamadi Street, Mahera",Mahera,KAFFU BULLOM,NORTH WESTERN,PORT LOKO,,,,30823477,-13.20092,8.60201,
